axial strain [-],lateral strain [-],axial stress [MPa]
0.0352272800275599,-0.0214512481843190,373.2431619548299864
0.0356418826088500,-0.0217065356555840,373.8017012181289829
0.0360474478675199,-0.0219437891925069,374.3790188023439782
0.0364576466880400,-0.0221880809758880,374.9426097324309808
0.0368669176428900,-0.0224405275353140,375.5023625975370010
0.0372775735966400,-0.0226841288430500,376.0538714126669788
0.0376835392474799,-0.0229329438028790,376.6022529949880209
0.0380910072105700,-0.0231699992461170,377.1560586855600263
0.0384962968367200,-0.0234246329206740,377.7164564669869833
0.0389059950841699,-0.0236680105311630,378.2382069551230188
0.0393184498375401,-0.0239016181568580,378.7701734392180128
0.0397309454150401,-0.0241596049058700,379.3116969427979939
0.0401347458988599,-0.0244187584347830,379.7853525786259752
0.0405485945650399,-0.0246498041293139,380.3243554412039771
0.0409567495937400,-0.0248982275409160,380.8180829338829767
0.0413756393337901,-0.0251421265515210,381.3658701744849964
0.0417833517854200,-0.0253913444847980,381.8316517937420258
0.0421874184707101,-0.0256368808005411,382.3535223919190003
0.0426027115869201,-0.0258788150047240,382.8047006566370101
0.0430042509159501,-0.0261397258140220,383.3112053935120116
0.0434160200074101,-0.0263673863177770,383.7538545905860019
0.0438327908187099,-0.0266026220381690,384.2196719170480037
0.0442443367911300,-0.0268557490964960,384.6868744071319952
0.0446464431109499,-0.0271084704315080,385.0956282454499728
0.0450649889687600,-0.0273495086019850,385.5943367281329870
0.0454653316219100,-0.0275827880321260,386.0158000296419800
0.0458898396678300,-0.0278292446300920,386.5027714283619957
0.0462958081984499,-0.0280793841895480,386.8927581522569881
0.0467102249940501,-0.0283174980734850,387.3573473156529872
0.0471284407655399,-0.0285666050222920,387.7672867048809735
0.0475356220631900,-0.0288089638747390,388.1832320429900278
0.0479527753435001,-0.0290553518027500,388.5872741225180107
0.0483637726037101,-0.0293110325098440,389.0015949678079892
0.0487796223676500,-0.0295501011901710,389.4181342576169982
0.0491869454969800,-0.0297836417848970,389.7852943612130048
0.0495962230515099,-0.0300214152588810,390.2375137746749942
