axial strain [-],lateral strain [-],axial stress [MPa]
0.0280658304208301,-0.0182164328040511,366.0549914107739937
0.0285016578104200,-0.0184708070486820,366.7227837868509823
0.0289027220415199,-0.0187491209607610,367.4182589267450112
0.0293237065170500,-0.0190050860339710,368.0638751659300283
0.0297372127653399,-0.0192680447484610,368.6995624172520252
0.0301446153653500,-0.0195589221072370,369.3322810467070099
0.0305624699676399,-0.0198002403626800,369.9336817430279893
0.0309691517616999,-0.0200435043878260,370.5715228574180173
0.0313969428780501,-0.0203349438263460,371.1593903513750092
0.0318183424112799,-0.0205813316252560,371.8046213145369734
0.0322339690702000,-0.0208590875474370,372.4077176899389769
0.0326443539398200,-0.0210816971580980,373.0354225729359996
0.0330724453663800,-0.0213601545437970,373.5761198346460219
0.0334847031370700,-0.0216481334245640,374.2155105286249750
0.0339013982809599,-0.0219012717898520,374.7622532905959929
0.0343353357967400,-0.0221786104981540,375.3329168094389843
0.0347478303835300,-0.0224172653852450,375.9231304289339732
0.0351546946610499,-0.0227089808451630,376.5348934510079744
0.0355491051933501,-0.0229638642053720,377.1103063395800064
0.0359896622708999,-0.0232099150759630,377.6899753347479987
0.0364193922768501,-0.0234791757316820,378.2249724740190118
0.0368306094176001,-0.0237509516982040,378.7638124229840173
0.0372361210428500,-0.0240110994644051,379.3080924123850082
0.0376563295563299,-0.0242689767027440,379.7859169416719851
0.0380720154997101,-0.0245270130434970,380.3093085765110004
0.0384910776042600,-0.0247912580855950,380.8085955119140067
0.0389005475474600,-0.0250658992729630,381.3099552527650076
0.0393290117230500,-0.0252921255866010,381.8235959745339869
0.0397485254767400,-0.0255693931277911,382.3113042216630220
0.0401690004364701,-0.0258356253185760,382.8123500497459872
0.0405859852765400,-0.0261079197858050,383.2987086759289923
0.0410162197171200,-0.0263939917060300,383.7642960058000199
0.0414256953413501,-0.0266408151938700,384.2601302547000159
0.0418409302000600,-0.0269018566060309,384.7453183268480075
0.0422694231306100,-0.0271574624154159,385.2085813725490198
0.0426853496063200,-0.0274314647494180,385.6801514569569918
0.0431115835718201,-0.0276649863303260,386.1543680299960215
0.0435327532889200,-0.0279393091872350,386.5598464575659818
0.0439345460957601,-0.0282018254878370,387.0520374442249931
0.0443716653944399,-0.0284680679601690,387.4589355378619757
0.0447949802932599,-0.0287170583755850,387.9117446549730062
0.0452178385137501,-0.0289912866518131,388.3549905434350080
0.0456345734581900,-0.0292453290393691,388.7968102602309841
0.0460485151579200,-0.0295042282223280,389.2225854723790235
0.0464900416391101,-0.0297615340638440,389.6470557382060065
0.0468987048516201,-0.0300413350624110,390.0805526270700057
0.0473280182850000,-0.0302904966611480,390.4755068967469924
0.0477521224657500,-0.0305589121516290,390.9158671203609856
0.0481796100575700,-0.0308118343540400,391.2826027577650052
0.0486010352773900,-0.0310775681497730,391.7382859032979923
0.0490205112145801,-0.0313404241915810,392.0863474563730051
0.0494456684709601,-0.0316046874180310,392.4837012853190004
0.0498720122748999,-0.0318500171819860,392.8774724433579877
