axial strain [-],lateral strain [-],axial stress [MPa]
0.0321969877343800,-0.0189219307426780,367.7150783705599792
0.0326131247630199,-0.0191563373450470,368.3027252736280275
0.0330222729728100,-0.0193814497495161,368.9483123868309917
0.0334006224888701,-0.0196313298006420,369.5382222626460020
0.0338413953082699,-0.0198516168363150,370.1641049399240160
0.0342093872218101,-0.0200860305738240,370.7421352731569755
0.0346201449079899,-0.0203146846152050,371.3338687996759973
0.0350192368764199,-0.0205675676849419,371.9076752056690225
0.0354083034098100,-0.0207876425338620,372.4649356377079812
0.0357965833411700,-0.0210225113262930,373.0601430286270102
0.0361895587449701,-0.0212638155104790,373.5942928214429912
0.0365878593925399,-0.0214897550140930,374.2025325319179956
0.0370048426480101,-0.0217275216449619,374.7213171244579826
0.0373928761048099,-0.0219448884911150,375.2906039490670196
0.0378201334259800,-0.0221837522425889,375.8033482907089819
0.0381866474516801,-0.0224433174203920,376.3514576013969872
0.0386167312282300,-0.0226469896038440,376.8737241252280228
0.0390088414410501,-0.0228934456387920,377.3932163249820064
0.0393934125527400,-0.0231164854691620,377.9129267760660014
0.0397892211119100,-0.0233582128895859,378.4447564164930213
0.0402155769083301,-0.0235704142386810,378.9525019253609912
0.0406088665597799,-0.0238073470013130,379.4346717743679847
0.0410256640011399,-0.0240573444703260,379.9552650563239808
0.0414256966953199,-0.0242826788269710,380.4410592623970047
0.0418373606765099,-0.0245169805167510,380.9140044392619870
0.0422468170522801,-0.0247463258632650,381.3944135393879833
0.0426412495802300,-0.0249818767111040,381.8885739545859792
0.0430347220703999,-0.0252129969280120,382.3275453439799776
0.0434328038045599,-0.0254693799728580,382.8040503571929776
0.0438561309554499,-0.0256827177760440,383.2660480748709801
0.0442638230333401,-0.0259069168088800,383.7216965033500173
0.0446682724694401,-0.0261258966938500,384.1822718467510072
0.0450842606614299,-0.0263573371233020,384.6407407533209835
0.0454611165453001,-0.0266095089042580,385.0856458916210272
0.0458864615518999,-0.0268399286380300,385.5460141907259981
0.0462799499827400,-0.0270696871693090,385.9673441345519791
0.0466795608148300,-0.0273054509614460,386.3430824600620213
0.0470801886519501,-0.0275329474732690,386.8414563771199823
0.0474678886859401,-0.0277722707533959,387.2533496081700264
0.0478875256220801,-0.0280069522727460,387.6633568588659955
0.0483165900986200,-0.0282330691809360,388.0803675526499887
0.0486986830627401,-0.0284641808133560,388.4707597028159967
0.0491228294715700,-0.0286905339033500,388.8977339942450158
0.0495361647928501,-0.0289140085393620,389.2935253325139797
0.0499351053418600,-0.0291486841639170,389.6729402681399961
